kmer size, theta, error rate, number of genomes, read count, time, memory, recall, precision, avg read count error
35, 0.0, 0.1, 55, 10000, 42683735321, 754200576, 0.0, 0, nan
35, 0.0, 0.05, 30, 10000, 58076067830, 754200576, 0.0, 0, nan
35, 0.0, 0.01, 30, 10000, 88027747675, 754200576, 0.0, 0, nan
35, 0.0, 0.01, 40, 10000, 57794783079, 754200576, 0.0, 0, nan
35, 0.0, 0.01, 45, 10000, 57964656351, 754200576, 0.0, 0, nan
35, 0.0, 0.05, 45, 10000, 43056314156, 754200576, 0.0, 0, nan
35, 0.0, 0.01, 55, 10000, 58361216386, 754200576, 0.0, 0, nan
35, 0.0, 0.1, 50, 10000, 42943164032, 754200576, 0.0, 0, nan
35, 0.0, 0.01, 35, 10000, 58451213227, 754200576, 0.0, 0, nan
35, 0.0, 0.0, 50, 10000, 58322652176, 754200576, 0.0, 0, nan
35, 0.0, 0.05, 35, 10000, 43214001756, 754200576, 0.0, 0, nan
40, 1.0, 0.05, 50, 10000, 28022679547, 754200576, 0.82, 0.8913043478260869, 194.2439024390244
40, 1.0, 0.0, 45, 10000, 29750663626, 754200576, 1.0, 0.8181818181818182, 68.08888888888889
40, 1.0, 0.0, 55, 10000, 30789389110, 754200576, 1.0, 0.873015873015873, 80.87272727272727
40, 1.0, 0.01, 50, 10000, 28753401012, 754200576, 1.0, 0.8771929824561403, 180.0
40, 1.0, 0.1, 45, 10000, 28271399277, 754200576, 0.08888888888888889, 1.0, 221.0
40, 1.0, 0.1, 55, 10000, 27409162263, 754200576, 0.05454545454545454, 0.75, 180.0
40, 1.0, 0.05, 30, 10000, 28101692153, 754200576, 0.7551020408163265, 0.8222222222222222, 420.2162162162162
40, 1.0, 0.01, 30, 10000, 30099483678, 754200576, 1.0, 0.8947368421052632, 342.9019607843137
40, 1.0, 0.01, 40, 10000, 29721507742, 754200576, 1.0, 0.8163265306122449, 217.15
40, 1.0, 0.01, 45, 10000, 28902805558, 754200576, 1.0, 0.8653846153846154, 214.7111111111111
40, 1.0, 0.05, 45, 10000, 27622921876, 754200576, 0.7555555555555555, 0.7906976744186046, 215.35294117647058
40, 1.0, 0.01, 55, 10000, 29181866738, 754200576, 1.0, 0.8870967741935484, 151.63636363636363
40, 1.0, 0.1, 50, 10000, 28710824424, 754200576, 0.04, 1.0, 198.5
40, 1.0, 0.01, 35, 10000, 29369065397, 754200576, 1.0, 0.7446808510638298, 270.45714285714286
40, 1.0, 0.0, 50, 10000, 30041405461, 754200576, 1.0, 0.9259259259259259, 48.6
40, 1.0, 0.05, 35, 10000, 28393849585, 754200576, 0.8857142857142857, 0.8157894736842105, 277.5483870967742
40, 0.9, 0.05, 50, 10000, 27601138906, 754200576, 0.9, 0.8490566037735849, 192.11111111111111
40, 0.9, 0.0, 45, 10000, 30906682176, 754200576, 1.0, 0.8181818181818182, 78.66666666666667
40, 0.9, 0.0, 55, 10000, 30650203949, 754200576, 1.0, 0.873015873015873, 92.43636363636364
40, 0.9, 0.01, 50, 10000, 29677936540, 754200576, 1.0, 0.847457627118644, 155.8
40, 0.9, 0.1, 45, 10000, 27770295604, 754200576, 0.2222222222222222, 0.9090909090909091, 221.0
40, 0.9, 0.1, 55, 10000, 28133675498, 754200576, 0.14545454545454545, 0.8888888888888888, 179.875
40, 0.9, 0.05, 30, 10000, 27889519078, 754200576, 0.8163265306122449, 0.7843137254901961, 406.675
40, 0.9, 0.01, 30, 10000, 31421538221, 754200576, 1.0, 0.8793103448275862, 320.03921568627453
40, 0.9, 0.01, 40, 10000, 29282946609, 754200576, 1.0, 0.8163265306122449, 190.9
40, 0.9, 0.01, 45, 10000, 29605725741, 754200576, 1.0, 0.8181818181818182, 188.62222222222223
40, 0.9, 0.05, 45, 10000, 28072702872, 754200576, 0.7777777777777778, 0.7954545454545454, 211.6
40, 0.9, 0.01, 55, 10000, 29403566611, 754200576, 1.0, 0.8870967741935484, 128.29090909090908
40, 0.9, 0.1, 50, 10000, 28046752050, 754200576, 0.14, 1.0, 198.85714285714286
40, 0.9, 0.01, 35, 10000, 29378507744, 754200576, 1.0, 0.7, 244.05714285714285
40, 0.9, 0.0, 50, 10000, 30147098522, 754200576, 1.0, 0.847457627118644, 52.8
40, 0.9, 0.05, 35, 10000, 28832884581, 754200576, 0.9428571428571428, 0.8048780487804879, 273.6060606060606
40, 0.8, 0.05, 50, 10000, 27624493151, 754200576, 0.82, 0.803921568627451, 186.5609756097561
40, 0.8, 0.0, 45, 10000, 30823304255, 754200576, 1.0, 0.8181818181818182, 89.2
40, 0.8, 0.0, 55, 10000, 30525253440, 754200576, 1.0, 0.873015873015873, 106.25454545454545
40, 0.8, 0.01, 50, 10000, 30150263656, 754200576, 1.0, 0.847457627118644, 135.92
40, 0.8, 0.1, 45, 10000, 27807587829, 754200576, 0.4222222222222222, 0.7916666666666666, 220.73684210526315
40, 0.8, 0.1, 55, 10000, 28208972700, 754200576, 0.32727272727272727, 0.8571428571428571, 179.88888888888889
40, 0.8, 0.05, 30, 10000, 28027435411, 754200576, 0.7551020408163265, 0.7872340425531915, 404.1081081081081
40, 0.8, 0.01, 30, 10000, 31702236344, 754200576, 0.9607843137254902, 0.875, 311.7551020408163
40, 0.8, 0.01, 40, 10000, 29564387141, 754200576, 1.0, 0.8163265306122449, 180.3
40, 0.8, 0.01, 45, 10000, 29846144675, 754200576, 1.0, 0.7894736842105263, 163.2888888888889
40, 0.8, 0.05, 45, 10000, 27943150134, 754200576, 0.8444444444444444, 0.7916666666666666, 208.1315789473684
40, 0.8, 0.01, 55, 10000, 29672892590, 754200576, 1.0, 0.873015873015873, 120.54545454545455
40, 0.8, 0.1, 50, 10000, 27791890018, 754200576, 0.28, 0.9333333333333333, 198.92857142857142
40, 0.8, 0.01, 35, 10000, 29486800853, 754200576, 1.0, 0.6862745098039216, 219.71428571428572
40, 0.8, 0.0, 50, 10000, 30121550260, 754200576, 1.0, 0.8064516129032258, 57.64
40, 0.8, 0.05, 35, 10000, 27939383636, 754200576, 1.0, 0.7777777777777778, 268.48571428571427
40, 0.7, 0.05, 50, 10000, 28399337031, 754200576, 0.9, 0.8181818181818182, 181.15555555555557
40, 0.7, 0.0, 45, 10000, 30139176553, 754200576, 1.0, 0.8181818181818182, 102.53333333333333
40, 0.7, 0.0, 55, 10000, 31199371330, 754200576, 1.0, 0.873015873015873, 124.10909090909091
40, 0.7, 0.01, 50, 10000, 29606390115, 754200576, 1.0, 0.8333333333333334, 126.84
40, 0.7, 0.1, 45, 10000, 28536576720, 754200576, 0.6222222222222222, 0.7368421052631579, 220.35714285714286
40, 0.7, 0.1, 55, 10000, 27560463970, 754200576, 0.5818181818181818, 0.8421052631578947, 179.375
40, 0.7, 0.05, 30, 10000, 28491457728, 754200576, 0.7959183673469388, 0.78, 386.46153846153845
40, 0.7, 0.01, 30, 10000, 31395464543, 754200576, 0.9019607843137255, 0.8679245283018868, 313.04347826086956
40, 0.7, 0.01, 40, 10000, 30172561869, 754200576, 1.0, 0.8163265306122449, 180.95
40, 0.7, 0.01, 45, 10000, 29405319471, 754200576, 1.0, 0.7894736842105263, 141.24444444444444
40, 0.7, 0.05, 45, 10000, 28553227614, 754200576, 0.9111111111111111, 0.803921568627451, 202.82926829268294
40, 0.7, 0.01, 55, 10000, 28919980710, 754200576, 0.9818181818181818, 0.8571428571428571, 118.18518518518519
40, 0.7, 0.1, 50, 10000, 28475428092, 754200576, 0.54, 0.8709677419354839, 198.59259259259258
40, 0.7, 0.01, 35, 10000, 29237129631, 754200576, 1.0, 0.6862745098039216, 201.54285714285714
40, 0.7, 0.0, 50, 10000, 30830312203, 754200576, 1.0, 0.8064516129032258, 64.4
40, 0.7, 0.05, 35, 10000, 28205232102, 754200576, 1.0, 0.7777777777777778, 261.1714285714286
40, 0.6, 0.05, 50, 10000, 28136871018, 754200576, 0.86, 0.8113207547169812, 171.95348837209303
40, 0.6, 0.0, 45, 10000, 30141698375, 754200576, 1.0, 0.8181818181818182, 116.97777777777777
40, 0.6, 0.0, 55, 10000, 31179087985, 754200576, 1.0, 0.873015873015873, 142.65454545454546
40, 0.6, 0.01, 50, 10000, 29708366440, 754200576, 1.0, 0.8333333333333334, 124.4
40, 0.6, 0.1, 45, 10000, 28407623015, 754200576, 0.6, 0.8181818181818182, 219.40740740740742
40, 0.6, 0.1, 55, 10000, 27521855803, 754200576, 0.45454545454545453, 0.8064516129032258, 177.84
40, 0.6, 0.05, 30, 10000, 28674456149, 754200576, 0.7959183673469388, 0.78, 370.53846153846155
40, 0.6, 0.01, 30, 10000, 31969732056, 754200576, 0.5882352941176471, 0.8108108108108109, 399.46666666666664
40, 0.6, 0.01, 40, 10000, 30329296299, 754200576, 1.0, 0.8163265306122449, 192.35
40, 0.6, 0.01, 45, 10000, 29671552898, 754200576, 1.0, 0.7894736842105263, 127.91111111111111
40, 0.6, 0.05, 45, 10000, 28829194056, 754200576, 0.8888888888888888, 0.7843137254901961, 193.3
40, 0.6, 0.01, 55, 10000, 29236645787, 754200576, 0.9818181818181818, 0.8571428571428571, 116.92592592592592
40, 0.6, 0.1, 50, 10000, 28585253196, 754200576, 0.82, 0.7735849056603774, 198.09756097560975
40, 0.6, 0.01, 35, 10000, 29428153815, 754200576, 1.0, 0.6862745098039216, 190.97142857142856
40, 0.6, 0.0, 50, 10000, 30887604119, 754200576, 1.0, 0.7936507936507936, 71.64
40, 0.6, 0.05, 35, 10000, 28288499458, 754200576, 1.0, 0.7777777777777778, 251.02857142857144
40, 0.5, 0.05, 50, 10000, 28298133161, 754200576, 0.94, 0.8245614035087719, 161.87234042553192
40, 0.5, 0.0, 45, 10000, 30255589171, 754200576, 1.0, 0.8181818181818182, 135.37777777777777
40, 0.5, 0.0, 55, 10000, 31517149154, 754200576, 1.0, 0.873015873015873, 163.34545454545454
40, 0.5, 0.01, 50, 10000, 29963879244, 754200576, 1.0, 0.8333333333333334, 132.92
40, 0.5, 0.1, 45, 10000, 28476545592, 754200576, 0.9333333333333333, 0.8076923076923077, 218.0952380952381
40, 0.5, 0.1, 55, 10000, 27577582767, 754200576, 0.5272727272727272, 0.8285714285714286, 175.55172413793105
40, 0.5, 0.05, 30, 10000, 28843797018, 754200576, 0.8775510204081632, 0.7962962962962963, 343.04651162790697
40, 0.5, 0.01, 30, 10000, 32463114051, 754200576, 0.4117647058823529, 0.75, 596.952380952381
40, 0.5, 0.01, 40, 10000, 30569412975, 754200576, 1.0, 0.8163265306122449, 213.0
40, 0.5, 0.01, 45, 10000, 29848587939, 754200576, 1.0, 0.7894736842105263, 124.93333333333334
40, 0.5, 0.05, 45, 10000, 28804495058, 754200576, 0.9555555555555556, 0.7818181818181819, 182.1860465116279
40, 0.5, 0.01, 55, 10000, 29546604711, 754200576, 0.8727272727272727, 0.8421052631578947, 131.20833333333334
40, 0.5, 0.1, 50, 10000, 28651760351, 754200576, 0.8, 0.851063829787234, 196.675
40, 0.5, 0.01, 35, 10000, 29536960393, 754200576, 1.0, 0.6862745098039216, 179.4857142857143
40, 0.5, 0.0, 50, 10000, 31150455252, 754200576, 1.0, 0.7936507936507936, 78.36
40, 0.5, 0.05, 35, 10000, 28200342337, 754200576, 1.0, 0.7291666666666666, 237.37142857142857
40, 0.4, 0.05, 50, 10000, 28670523842, 754200576, 0.82, 0.803921568627451, 140.9512195121951
40, 0.4, 0.0, 45, 10000, 30648713941, 754200576, 1.0, 0.8181818181818182, 159.15555555555557
40, 0.4, 0.0, 55, 10000, 31539455339, 754200576, 0.32727272727272727, 0.6923076923076923, 584.4444444444445
40, 0.4, 0.01, 50, 10000, 30378507102, 754200576, 1.0, 0.8333333333333334, 142.6
40, 0.4, 0.1, 45, 10000, 28785405586, 754200576, 0.8666666666666667, 0.8297872340425532, 213.74358974358975
40, 0.4, 0.1, 55, 10000, 27642646787, 754200576, 0.5454545454545454, 0.8571428571428571, 171.23333333333332
40, 0.4, 0.05, 30, 10000, 29335236065, 754200576, 0.8163265306122449, 0.7843137254901961, 313.3
40, 0.4, 0.01, 30, 10000, 33354140910, 754200576, 0.39215686274509803, 0.7407407407407407, 772.4
40, 0.4, 0.01, 40, 10000, 30840138793, 754200576, 1.0, 0.8163265306122449, 235.95
40, 0.4, 0.01, 45, 10000, 30115719514, 754200576, 1.0, 0.7894736842105263, 126.26666666666667
40, 0.4, 0.05, 45, 10000, 28880372598, 754200576, 1.0, 0.7894736842105263, 167.53333333333333
40, 0.4, 0.01, 55, 10000, 30457485632, 754200576, 0.7272727272727273, 0.8163265306122449, 173.45
40, 0.4, 0.1, 50, 10000, 28836966121, 754200576, 0.78, 0.78, 193.53846153846155
40, 0.4, 0.01, 35, 10000, 29962245649, 754200576, 1.0, 0.7, 171.82857142857142
40, 0.4, 0.0, 50, 10000, 31132954253, 754200576, 1.0, 0.7936507936507936, 88.72
40, 0.4, 0.05, 35, 10000, 28408663351, 754200576, 1.0, 0.7, 217.05714285714285
40, 0.1, 0.05, 50, 10000, 28997612927, 754200576, 0.66, 0.7674418604651163, 97.84848484848484
40, 0.1, 0.0, 45, 10000, 31099977568, 754200576, 0.28888888888888886, 0.5652173913043478, 882.3076923076923
40, 0.1, 0.0, 55, 10000, 32121351988, 754200576, 0.3090909090909091, 0.68, 963.7647058823529
40, 0.1, 0.01, 50, 10000, 31030923887, 754200576, 0.36, 0.6428571428571429, 549.6666666666666
40, 0.1, 0.1, 45, 10000, 28866256328, 754200576, 0.8888888888888888, 0.7843137254901961, 176.3
40, 0.1, 0.1, 55, 10000, 28193877880, 754200576, 0.6909090909090909, 0.8837209302325582, 136.31578947368422
40, 0.1, 0.05, 30, 10000, 30149719079, 754200576, 0.5510204081632653, 0.7105263157894737, 204.11111111111111
40, 0.1, 0.01, 30, 10000, 35450742753, 754200576, 0.37254901960784315, 0.7307692307692307, 1512.842105263158
40, 0.1, 0.01, 40, 10000, 31636535606, 754200576, 1.0, 0.8163265306122449, 356.95
40, 0.1, 0.01, 45, 10000, 31046339170, 754200576, 1.0, 0.7894736842105263, 166.48888888888888
40, 0.1, 0.05, 45, 10000, 29425778155, 754200576, 1.0, 0.8035714285714286, 100.97777777777777
40, 0.1, 0.01, 55, 10000, 30939196073, 754200576, 0.38181818181818183, 0.7, 624.4761904761905
40, 0.1, 0.1, 50, 10000, 28987799089, 754200576, 0.88, 0.7857142857142857, 162.8409090909091
40, 0.1, 0.01, 35, 10000, 30723391407, 754200576, 1.0, 0.7, 176.34285714285716
40, 0.1, 0.0, 50, 10000, 31833445674, 754200576, 1.0, 0.7936507936507936, 129.92
40, 0.1, 0.05, 35, 10000, 28798822131, 754200576, 1.0, 0.7291666666666666, 120.82857142857142
40, 0.2, 0.05, 50, 10000, 28961618312, 754200576, 0.78, 0.7959183673469388, 96.7948717948718
40, 0.2, 0.0, 45, 10000, 30805837446, 754200576, 1.0, 0.8181818181818182, 226.0
40, 0.2, 0.0, 55, 10000, 32096679578, 754200576, 0.3090909090909091, 0.68, 856.7058823529412
40, 0.2, 0.01, 50, 10000, 31432304292, 754200576, 0.88, 0.8148148148148148, 200.0909090909091
40, 0.2, 0.1, 45, 10000, 28960816014, 754200576, 0.8888888888888888, 0.8, 196.75
40, 0.2, 0.1, 55, 10000, 28037493542, 754200576, 0.6545454545454545, 0.8571428571428571, 153.91666666666666
40, 0.2, 0.05, 30, 10000, 29691953195, 754200576, 0.673469387755102, 0.75, 207.87878787878788
40, 0.2, 0.01, 30, 10000, 34941823798, 754200576, 0.37254901960784315, 0.7307692307692307, 1268.3157894736842
40, 0.2, 0.01, 40, 10000, 31462794407, 754200576, 1.0, 0.8163265306122449, 304.9
40, 0.2, 0.01, 45, 10000, 30601078138, 754200576, 1.0, 0.7894736842105263, 146.9777777777778
40, 0.2, 0.05, 45, 10000, 29146860190, 754200576, 1.0, 0.8035714285714286, 115.66666666666667
40, 0.2, 0.01, 55, 10000, 30551800689, 754200576, 0.41818181818181815, 0.71875, 482.4347826086956
40, 0.2, 0.1, 50, 10000, 28968091963, 754200576, 0.84, 0.7777777777777778, 179.26190476190476
40, 0.2, 0.01, 35, 10000, 30528438099, 754200576, 1.0, 0.7142857142857143, 157.65714285714284
40, 0.2, 0.0, 50, 10000, 31471636939, 754200576, 1.0, 0.7936507936507936, 116.68
40, 0.2, 0.05, 35, 10000, 28713211844, 754200576, 1.0, 0.7142857142857143, 147.31428571428572
40, 0.0, 0.05, 50, 10000, 42762415213, 754200576, 0.0, 0, nan
40, 0.0, 0.0, 45, 10000, 57320138842, 754200576, 0.0, 0, nan
40, 0.0, 0.0, 55, 10000, 56703502813, 754200576, 0.0, 0, nan
40, 0.0, 0.01, 50, 10000, 56603551235, 754200576, 0.0, 0, nan
40, 0.0, 0.1, 45, 10000, 42324452869, 754200576, 0.0, 0, nan
40, 0.0, 0.1, 55, 10000, 42457787705, 754200576, 0.0, 0, nan
40, 0.0, 0.05, 30, 10000, 57147895968, 754200576, 0.0, 0, nan
40, 0.0, 0.01, 30, 10000, 85910580482, 754200576, 0.0, 0, nan
40, 0.0, 0.01, 40, 10000, 57277097084, 754200576, 0.0, 0, nan
40, 0.0, 0.01, 45, 10000, 57174917925, 754200576, 0.0, 0, nan
40, 0.0, 0.05, 45, 10000, 42443207090, 754200576, 0.0, 0, nan
40, 0.0, 0.01, 55, 10000, 57040814402, 754200576, 0.0, 0, nan
40, 0.0, 0.1, 50, 10000, 42708158820, 754200576, 0.0, 0, nan
40, 0.0, 0.01, 35, 10000, 56582827318, 754200576, 0.0, 0, nan
40, 0.0, 0.0, 50, 10000, 56771631170, 754200576, 0.0, 0, nan
40, 0.0, 0.05, 35, 10000, 42588494059, 754200576, 0.0, 0, nan
45, 1.0, 0.05, 50, 10000, 27813762339, 754200576, 0.82, 0.8913043478260869, 194.2439024390244
45, 1.0, 0.0, 45, 10000, 30228130893, 754200576, 1.0, 0.8181818181818182, 68.08888888888889
45, 1.0, 0.0, 55, 10000, 30234244570, 754200576, 1.0, 0.873015873015873, 80.87272727272727
45, 1.0, 0.01, 50, 10000, 29999784325, 754200576, 1.0, 0.8771929824561403, 180.0
45, 1.0, 0.1, 45, 10000, 27485770161, 754200576, 0.08888888888888889, 1.0, 221.0
45, 1.0, 0.1, 55, 10000, 27878422868, 754200576, 0.05454545454545454, 0.75, 180.0
45, 1.0, 0.05, 30, 10000, 27475281150, 754200576, 0.7551020408163265, 0.8222222222222222, 420.2162162162162
45, 1.0, 0.01, 30, 10000, 30302596064, 754200576, 1.0, 0.8947368421052632, 342.9019607843137
45, 1.0, 0.01, 40, 10000, 29096883262, 754200576, 1.0, 0.8163265306122449, 217.15
45, 1.0, 0.01, 45, 10000, 29140322788, 754200576, 1.0, 0.8653846153846154, 214.7111111111111
45, 1.0, 0.05, 45, 10000, 27657225444, 754200576, 0.7555555555555555, 0.7906976744186046, 215.35294117647058
45, 1.0, 0.01, 55, 10000, 29159885500, 754200576, 1.0, 0.8870967741935484, 151.63636363636363
45, 1.0, 0.1, 50, 10000, 27474239628, 754200576, 0.04, 1.0, 198.5
45, 1.0, 0.01, 35, 10000, 29071525753, 754200576, 1.0, 0.7446808510638298, 270.45714285714286
45, 1.0, 0.0, 50, 10000, 29769983371, 754200576, 1.0, 0.9259259259259259, 48.6
45, 1.0, 0.05, 35, 10000, 27834137113, 754200576, 0.8857142857142857, 0.8157894736842105, 277.5483870967742
45, 0.9, 0.05, 50, 10000, 28155622600, 754200576, 0.88, 0.8627450980392157, 192.5909090909091
45, 0.9, 0.0, 45, 10000, 29768461711, 754200576, 1.0, 0.8181818181818182, 76.97777777777777
45, 0.9, 0.0, 55, 10000, 30825050387, 754200576, 1.0, 0.873015873015873, 90.14545454545454
45, 0.9, 0.01, 50, 10000, 29238192632, 754200576, 1.0, 0.847457627118644, 160.8
45, 0.9, 0.1, 45, 10000, 28297182400, 754200576, 0.2, 0.9, 221.0
45, 0.9, 0.1, 55, 10000, 27544061456, 754200576, 0.14545454545454545, 0.8888888888888888, 179.875
45, 0.9, 0.05, 30, 10000, 28451525668, 754200576, 0.7551020408163265, 0.7708333333333334, 414.81081081081084
45, 0.9, 0.01, 30, 10000, 30525931542, 754200576, 1.0, 0.8793103448275862, 321.72549019607845
45, 0.9, 0.01, 40, 10000, 29955028413, 754200576, 1.0, 0.8163265306122449, 192.85
45, 0.9, 0.01, 45, 10000, 28987268615, 754200576, 1.0, 0.8490566037735849, 193.15555555555557
45, 0.9, 0.05, 45, 10000, 28451449319, 754200576, 0.8444444444444444, 0.7916666666666666, 212.52631578947367
45, 0.9, 0.01, 55, 10000, 28800639031, 754200576, 1.0, 0.8870967741935484, 132.07272727272726
45, 0.9, 0.1, 50, 10000, 28350941001, 754200576, 0.12, 1.0, 198.83333333333334
45, 0.9, 0.01, 35, 10000, 28710680300, 754200576, 1.0, 0.7, 247.82857142857142
45, 0.9, 0.0, 50, 10000, 30726070582, 754200576, 1.0, 0.847457627118644, 52.08
45, 0.9, 0.05, 35, 10000, 28770353493, 754200576, 0.9428571428571428, 0.8048780487804879, 274.2121212121212
45, 0.8, 0.05, 50, 10000, 28113090580, 754200576, 0.8, 0.8163265306122449, 187.3
45, 0.8, 0.0, 45, 10000, 29828443140, 754200576, 1.0, 0.8181818181818182, 87.24444444444444
45, 0.8, 0.0, 55, 10000, 30864637120, 754200576, 1.0, 0.873015873015873, 103.89090909090909
45, 0.8, 0.01, 50, 10000, 29396531433, 754200576, 1.0, 0.847457627118644, 138.12
45, 0.8, 0.1, 45, 10000, 28262328958, 754200576, 0.4, 0.8571428571428571, 220.77777777777777
45, 0.8, 0.1, 55, 10000, 27574123894, 754200576, 0.2727272727272727, 0.8333333333333334, 179.86666666666667
45, 0.8, 0.05, 30, 10000, 28422881742, 754200576, 0.7755102040816326, 0.8085106382978723, 403.7368421052632
45, 0.8, 0.01, 30, 10000, 31017623938, 754200576, 0.9803921568627451, 0.8771929824561403, 312.8
45, 0.8, 0.01, 40, 10000, 29952347327, 754200576, 1.0, 0.8163265306122449, 179.9
45, 0.8, 0.01, 45, 10000, 29222800996, 754200576, 1.0, 0.7894736842105263, 167.11111111111111
45, 0.8, 0.05, 45, 10000, 28452611666, 754200576, 0.8666666666666667, 0.7959183673469388, 209.10256410256412
45, 0.8, 0.01, 55, 10000, 28820813485, 754200576, 1.0, 0.873015873015873, 121.12727272727273
45, 0.8, 0.1, 50, 10000, 28723268553, 754200576, 0.24, 1.0, 198.91666666666666
45, 0.8, 0.01, 35, 10000, 28856684663, 754200576, 1.0, 0.7142857142857143, 223.82857142857142
45, 0.8, 0.0, 50, 10000, 30658266202, 754200576, 1.0, 0.8333333333333334, 56.92
45, 0.8, 0.05, 35, 10000, 28077096239, 754200576, 0.9714285714285714, 0.7906976744186046, 269.38235294117646
45, 0.7, 0.05, 50, 10000, 27521588252, 754200576, 0.86, 0.8431372549019608, 183.41860465116278
45, 0.7, 0.0, 45, 10000, 30664076477, 754200576, 1.0, 0.8181818181818182, 98.04444444444445
45, 0.7, 0.0, 55, 10000, 30307223681, 754200576, 1.0, 0.873015873015873, 117.85454545454546
45, 0.7, 0.01, 50, 10000, 29932594641, 754200576, 1.0, 0.8333333333333334, 129.88
45, 0.7, 0.1, 45, 10000, 27666073820, 754200576, 0.6, 0.7941176470588235, 220.4814814814815
45, 0.7, 0.1, 55, 10000, 27974609843, 754200576, 0.5272727272727272, 0.90625, 179.79310344827587
45, 0.7, 0.05, 30, 10000, 27862421553, 754200576, 0.7959183673469388, 0.78, 390.97435897435895
45, 0.7, 0.01, 30, 10000, 31758727794, 754200576, 0.9215686274509803, 0.8703703703703703, 308.0
45, 0.7, 0.01, 40, 10000, 29424277348, 754200576, 1.0, 0.8163265306122449, 181.95
45, 0.7, 0.01, 45, 10000, 29759554101, 754200576, 1.0, 0.7894736842105263, 147.2888888888889
45, 0.7, 0.05, 45, 10000, 28240210062, 754200576, 0.9111111111111111, 0.803921568627451, 204.8780487804878
45, 0.7, 0.01, 55, 10000, 29666604023, 754200576, 1.0, 0.873015873015873, 117.92727272727272
45, 0.7, 0.1, 50, 10000, 27941231339, 754200576, 0.4, 0.9090909090909091, 198.8
45, 0.7, 0.01, 35, 10000, 29603160043, 754200576, 1.0, 0.7, 205.37142857142857
45, 0.7, 0.0, 50, 10000, 30079767589, 754200576, 1.0, 0.8064516129032258, 61.68
45, 0.7, 0.05, 35, 10000, 28580010021, 754200576, 1.0, 0.7777777777777778, 263.45714285714286
45, 0.6, 0.05, 50, 10000, 27713360135, 754200576, 0.9, 0.8181818181818182, 175.86666666666667
45, 0.6, 0.0, 45, 10000, 30817074179, 754200576, 1.0, 0.8181818181818182, 111.77777777777777
45, 0.6, 0.0, 55, 10000, 30488504887, 754200576, 1.0, 0.873015873015873, 136.03636363636363
45, 0.6, 0.01, 50, 10000, 30107247493, 754200576, 1.0, 0.8333333333333334, 123.92
45, 0.6, 0.1, 45, 10000, 27870887480, 754200576, 0.8888888888888888, 0.7843137254901961, 220.325
45, 0.6, 0.1, 55, 10000, 28091867626, 754200576, 0.6727272727272727, 0.8409090909090909, 179.0810810810811
45, 0.6, 0.05, 30, 10000, 27915488167, 754200576, 0.7755102040816326, 0.7755102040816326, 378.55263157894734
45, 0.6, 0.01, 30, 10000, 32336097648, 754200576, 0.6078431372549019, 0.8157894736842105, 374.0
45, 0.6, 0.01, 40, 10000, 29812424182, 754200576, 1.0, 0.8163265306122449, 188.2
45, 0.6, 0.01, 45, 10000, 30073548418, 754200576, 1.0, 0.7894736842105263, 131.82222222222222
45, 0.6, 0.05, 45, 10000, 28019250402, 754200576, 0.9111111111111111, 0.7735849056603774, 197.29268292682926
45, 0.6, 0.01, 55, 10000, 29918067911, 754200576, 0.9818181818181818, 0.8571428571428571, 116.81481481481481
45, 0.6, 0.1, 50, 10000, 27891151257, 754200576, 0.78, 0.7959183673469388, 198.43589743589743
45, 0.6, 0.01, 35, 10000, 29718606626, 754200576, 1.0, 0.6862745098039216, 194.8
45, 0.6, 0.0, 50, 10000, 30305007466, 754200576, 1.0, 0.7936507936507936, 69.08
45, 0.6, 0.05, 35, 10000, 28621949636, 754200576, 1.0, 0.7608695652173914, 254.8
45, 0.5, 0.05, 50, 10000, 27844876909, 754200576, 0.9, 0.8181818181818182, 165.73333333333332
45, 0.5, 0.0, 45, 10000, 30811445963, 754200576, 1.0, 0.8181818181818182, 128.35555555555555
45, 0.5, 0.0, 55, 10000, 30612706148, 754200576, 1.0, 0.873015873015873, 155.0909090909091
45, 0.5, 0.01, 50, 10000, 30222290693, 754200576, 1.0, 0.8333333333333334, 129.04
45, 0.5, 0.1, 45, 10000, 28612871032, 754200576, 0.8444444444444444, 0.8444444444444444, 218.8421052631579
45, 0.5, 0.1, 55, 10000, 28111378444, 754200576, 0.6181818181818182, 0.85, 176.97058823529412
45, 0.5, 0.05, 30, 10000, 28086916582, 754200576, 0.8571428571428571, 0.7924528301886793, 351.5952380952381
45, 0.5, 0.01, 30, 10000, 32575500448, 754200576, 0.45098039215686275, 0.7666666666666667, 524.3478260869565
45, 0.5, 0.01, 40, 10000, 29946962381, 754200576, 1.0, 0.8163265306122449, 205.1
45, 0.5, 0.01, 45, 10000, 30080034246, 754200576, 1.0, 0.7894736842105263, 123.95555555555555
45, 0.5, 0.05, 45, 10000, 28046905942, 754200576, 0.9777777777777777, 0.7857142857142857, 186.8181818181818
45, 0.5, 0.01, 55, 10000, 29993189056, 754200576, 0.9272727272727272, 0.85, 124.15686274509804
45, 0.5, 0.1, 50, 10000, 28163548316, 754200576, 0.64, 0.8205128205128205, 196.78125
45, 0.5, 0.01, 35, 10000, 29846897450, 754200576, 1.0, 0.7, 183.25714285714287
45, 0.5, 0.0, 50, 10000, 30171103324, 754200576, 1.0, 0.7936507936507936, 75.6
