kmer size,theta,error rate,number of genomes,read count,time,memory,classification recall,classification precision,filter recall,filter precision,avg read count error
45,0.0,0.08,66,100000,60524469890,74228,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
45,0.2,0.08,66,100000,6162290927,54648,1.0,0.8333333333333334,0.1142,0.9992999649982499,4428.1
45,0.4,0.08,66,100000,4989948781,46612,1.0,0.9090909090909091,0.04648,1.0,4767.7
45,0.6,0.08,66,100000,5053621820,48868,1.0,1.0,0.0182,1.0,4909.0
45,0.8,0.08,66,100000,4820374897,51608,1.0,0.7692307692307693,0.00668,1.0,4966.2
45,1.0,0.08,66,100000,4340789255,49544,1.0,0.8333333333333334,0.0018,0.989010989010989,4991.0
45,0.0,0.1,66,100000,61501603347,69532,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
45,0.2,0.1,66,100000,5624259640,46556,1.0,0.8333333333333334,0.05502,0.9996366279069767,4725.1
45,0.4,0.1,66,100000,9242308010,57652,1.0,0.7142857142857143,0.0188,1.0,4906.0
45,0.6,0.1,66,100000,5348141864,47936,1.0,0.9090909090909091,0.00608,1.0,4969.6
45,0.8,0.1,66,100000,4686429532,54504,1.0,0.8333333333333334,0.00158,1.0,4992.1
45,1.0,0.1,66,100000,3176395157,46852,0.9,1.0,0.00042,1.0,4997.666666666667
50,0.0,0.0,66,100000,69100942799,73848,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
50,0.2,0.0,66,100000,7264994912,55412,1.0,0.6666666666666666,1.0,0.998861298120143,163.6
50,0.4,0.0,66,100000,7656311861,57176,1.0,0.625,1.0,0.9991008092716556,86.4
50,0.6,0.0,66,100000,6681757247,60200,1.0,0.8333333333333334,1.0,0.999520230289461,0.7
50,0.8,0.0,66,100000,6789730473,53184,1.0,1.0,1.0,0.9994602914426209,1.4
50,1.0,0.0,66,100000,7489108600,54424,1.0,1.0,1.0,0.9996801023672425,79.6
50,0.0,0.02,66,100000,62347430317,72636,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
50,0.2,0.02,66,100000,7118750612,58188,1.0,0.6666666666666666,0.64066,0.9992201634537401,1739.0
50,0.4,0.02,66,100000,7578206170,52108,1.0,0.7142857142857143,0.50092,0.9992419708757231,2455.3
50,0.6,0.02,66,100000,7614952217,49580,1.0,0.9090909090909091,0.39114,0.9994889354525477,3044.3
50,0.8,0.02,66,100000,6117885645,59140,1.0,1.0,0.29424,0.9995244242136014,3528.9
50,1.0,0.02,66,100000,5723350306,48824,1.0,1.0,0.21984,0.9998180825905039,3866.7
50,0.0,0.04,66,100000,62013863482,71760,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
50,0.2,0.04,66,100000,5899002363,56512,1.0,0.7692307692307693,0.3563,0.9994389901823282,3219.5
50,0.4,0.04,66,100000,7228762497,53096,1.0,0.625,0.2221,0.9991003148897886,3873.1
50,0.6,0.04,66,100000,6737843192,48492,1.0,0.7692307692307693,0.13764,0.9989838873566556,4304.4
50,0.8,0.04,66,100000,5662254916,58564,1.0,0.9090909090909091,0.08492,0.9997645396750647,4575.4
50,1.0,0.04,66,100000,6085454779,59064,1.0,0.9090909090909091,0.04656,1.0,4767.2
50,0.0,0.06,66,100000,64802804914,74604,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
50,0.2,0.06,66,100000,6628439541,59040,1.0,0.8333333333333334,0.17644,0.999207158228565,4118.3
50,0.4,0.06,66,100000,6906969779,61016,1.0,0.7692307692307693,0.09378,0.9995736516734172,4531.7
50,0.6,0.06,66,100000,6125199400,52132,1.0,0.9090909090909091,0.04934,0.9995948136142626,4745.1
50,0.8,0.06,66,100000,5279642549,56292,1.0,0.9090909090909091,0.02352,0.9991503823279524,4882.4
50,1.0,0.06,66,100000,6074565864,54564,1.0,1.0,0.00956,0.9958333333333333,4950.8
50,0.0,0.08,66,100000,70465896778,74684,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
50,0.2,0.08,66,100000,6502838155,51160,1.0,0.6666666666666666,0.0827,0.999275012083132,4587.0
50,0.4,0.08,66,100000,5671236471,47816,1.0,0.7142857142857143,0.03574,1.0,4816.3
50,0.6,0.08,66,100000,5262879551,50056,1.0,0.7692307692307693,0.01606,1.0,4919.7
50,0.8,0.08,66,100000,4586238441,59552,1.0,0.9090909090909091,0.00582,1.0,4970.9
50,1.0,0.08,66,100000,4283124240,50452,1.0,1.0,0.002,1.0,4990.0
50,0.0,0.1,66,100000,60793250376,75236,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
50,0.2,0.1,66,100000,5010076203,49960,1.0,0.8333333333333334,0.03698,1.0,4815.4
50,0.4,0.1,66,100000,5621109489,58264,1.0,0.8333333333333334,0.0135,0.9985207100591716,4932.5
50,0.6,0.1,66,100000,4826718616,50396,1.0,0.7142857142857143,0.005,1.0,4974.8
50,0.8,0.1,66,100000,4233264239,53492,1.0,0.8333333333333334,0.00138,1.0,4993.1
50,1.0,0.1,66,100000,3917518501,44624,0.9,1.0,0.00052,1.0,4997.111111111111
15,0.0,0.0,99,100000,124008382003,79192,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
15,0.2,0.0,99,100000,12924528621,70008,1.0,0.45454545454545453,1.0,0.9973868464622688,432.0
15,0.4,0.0,99,100000,9648360768,63992,1.0,0.5263157894736842,1.0,0.9986219017755498,139.5
15,0.6,0.0,99,100000,10564541804,72644,1.0,0.5263157894736842,1.0,0.9987016878058524,0.0
15,0.8,0.0,99,100000,10304399281,61880,1.0,0.7692307692307693,1.0,0.9993004896572399,0.6
15,1.0,0.0,99,100000,8799005552,61556,1.0,0.8333333333333334,1.0,0.9995402115027088,31.4
15,0.0,0.02,99,100000,102941143529,74476,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
15,0.2,0.02,99,100000,11852556485,66384,1.0,0.5882352941176471,0.99964,0.9977243692111146,577.5
15,0.4,0.02,99,100000,10538694870,68300,1.0,0.5555555555555556,0.98704,0.9985432178698608,328.4
15,0.6,0.02,99,100000,9579286944,59308,1.0,0.7142857142857143,0.88984,0.998989604149359,549.7
15,0.8,0.02,99,100000,9731631733,69580,1.0,0.8333333333333334,0.6019,0.9992695155559983,1955.6
15,1.0,0.02,99,100000,7254904857,62112,1.0,0.7692307692307693,0.22344,0.9997315436241611,3883.1
15,0.0,0.04,99,100000,101724223424,77712,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
15,0.2,0.04,99,100000,13827778428,57744,1.0,0.5263157894736842,0.9902,0.9980848704767664,47.2
15,0.4,0.04,99,100000,9189380795,66804,1.0,0.5555555555555556,0.88316,0.9988463887443734,585.2
15,0.6,0.04,99,100000,9928581770,63072,1.0,0.8333333333333334,0.5852,0.9992145613495885,2075.0
15,0.8,0.04,99,100000,5659718357,48540,1.0,0.9090909090909091,0.23464,0.9996591683708248,3826.8
15,1.0,0.04,99,100000,5989798244,68228,1.0,0.8333333333333334,0.04794,0.9995829858215179,4755.3
15,0.0,0.06,99,100000,119257249440,77044,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
15,0.2,0.06,99,100000,11266760477,63504,1.0,0.4166666666666667,0.94648,0.9982913194810674,264.3
15,0.4,0.06,99,100000,9326225912,58352,1.0,0.7142857142857143,0.68832,0.9991580780955146,1495.9
15,0.6,0.06,99,100000,7340224036,59712,1.0,0.9090909090909091,0.30898,0.999159229077739,3455.4
15,0.8,0.06,99,100000,6622025157,63684,1.0,0.7692307692307693,0.07764,0.9989706639217705,4611.8
15,1.0,0.06,99,100000,6018280887,59848,1.0,1.0,0.00982,0.9979674796747967,4949.9
15,0.0,0.08,99,100000,102387201313,73988,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
15,0.2,0.08,99,100000,20739073574,53532,1.0,0.5263157894736842,0.85014,0.9982855800845467,744.1
15,0.4,0.08,99,100000,9883770482,70112,1.0,0.5555555555555556,0.4609,0.9990029478064851,2697.6
15,0.6,0.08,99,100000,7078839742,59596,1.0,0.7692307692307693,0.14552,0.9991760505355671,4273.2
15,0.8,0.08,99,100000,5760873450,66268,1.0,0.7692307692307693,0.024,0.9983361064891847,4880.1
15,1.0,0.08,99,100000,5275036507,58568,1.0,0.6666666666666666,0.00222,1.0,4988.9
15,0.0,0.1,99,100000,88240337181,74992,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
15,0.2,0.1,99,100000,8646931163,55804,1.0,0.8333333333333334,0.71108,0.9986798123648212,1446.0
15,0.4,0.1,99,100000,7871750515,70876,1.0,0.5263157894736842,0.27964,0.999213892660616,3603.0
15,0.6,0.1,99,100000,7209518627,65724,1.0,0.7142857142857143,0.06054,0.9973640856672158,4690.1
15,0.8,0.1,99,100000,5024103486,61120,1.0,0.7142857142857143,0.0065,1.0,4967.5
15,1.0,0.1,99,100000,3203437079,45220,0.9,1.0,0.00036,1.0,4998.0
20,0.0,0.0,99,100000,86001524193,74876,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
20,0.2,0.0,99,100000,12830986258,59728,1.0,0.5,1.0,0.9979840721742081,3.3
20,0.4,0.0,99,100000,11422160792,60792,1.0,0.6666666666666666,1.0,0.9983228176663206,265.5
20,0.6,0.0,99,100000,8829805593,62492,1.0,0.5555555555555556,1.0,0.9985620706183096,0.0
20,0.8,0.0,99,100000,8139622698,57264,1.0,0.7142857142857143,1.0,0.9995601935148535,55.2
20,1.0,0.0,99,100000,7710548562,61648,1.0,0.9090909090909091,1.0,0.9997800483893543,0.1
20,0.0,0.02,99,100000,81414863529,76624,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
20,0.2,0.02,99,100000,11344868747,54384,1.0,0.47619047619047616,0.99358,0.9982718778257812,471.6
20,0.4,0.02,99,100000,8245125830,65404,1.0,0.7692307692307693,0.9393,0.9986179034658729,303.6
20,0.6,0.02,99,100000,8501691930,59640,1.0,0.6666666666666666,0.7435,0.9992205139232341,1283.0
20,0.8,0.02,99,100000,7014247399,62620,1.0,0.7692307692307693,0.3467,0.9991930370626549,3251.8
20,1.0,0.02,99,100000,5600054789,51408,1.0,1.0,0.22046,0.9994559796899084,3897.9
20,0.0,0.04,99,100000,89026217113,72840,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
20,0.2,0.04,99,100000,9908337718,53072,1.0,0.47619047619047616,0.93688,0.9985079080871382,521.4
20,0.4,0.04,99,100000,9015705515,53256,1.0,0.625,0.72032,0.999001442361034,1099.6
20,0.6,0.04,99,100000,6956200704,63120,1.0,0.7692307692307693,0.399,0.9987984379693602,3005.6
20,0.8,0.04,99,100000,6676433896,64232,1.0,0.7142857142857143,0.1125,0.9992893942085628,4403.3
20,1.0,0.04,99,100000,4765445390,58388,1.0,1.0,0.04718,0.9991529013130029,4764.1
20,0.0,0.06,99,100000,85458678103,80140,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
20,0.2,0.06,99,100000,9705497315,56336,1.0,0.6666666666666666,0.80052,0.9984534025144681,976.6
20,0.4,0.06,99,100000,8073588784,66352,1.0,0.8333333333333334,0.46842,0.9991894197952218,2658.5
20,0.6,0.06,99,100000,6077862049,51796,1.0,0.7692307692307693,0.18506,0.9994599265500108,4075.3
20,0.8,0.06,99,100000,6214301221,52256,1.0,0.8333333333333334,0.03658,0.9994535519125683,4817.3
20,1.0,0.06,99,100000,5506698010,52548,1.0,0.8333333333333334,0.01004,1.0,4949.8
20,0.0,0.08,99,100000,85660979192,77228,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
20,0.2,0.08,99,100000,7879978045,56052,1.0,0.7692307692307693,0.62764,0.9988541600356483,1862.5
20,0.4,0.08,99,100000,7135714061,55760,1.0,0.6666666666666666,0.26542,0.9985703536493604,3674.4
20,0.6,0.08,99,100000,7670055603,54636,1.0,0.625,0.07548,0.9989412387506618,4584.5
20,0.8,0.08,99,100000,5110931166,65364,1.0,1.0,0.01068,1.0,4945.6
20,1.0,0.08,99,100000,4906725585,52852,1.0,0.8333333333333334,0.00194,1.0,4990.3
20,0.0,0.1,99,100000,82789174874,71032,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
20,0.2,0.1,99,100000,9533572794,58052,1.0,0.5263157894736842,0.44456,0.9985624438454627,2620.4
20,0.4,0.1,99,100000,6323131091,57612,1.0,0.7692307692307693,0.13712,0.9994169096209913,4312.4
20,0.6,0.1,99,100000,5105859198,52396,1.0,1.0,0.0297,0.9993270524899058,4844.1
20,0.8,0.1,99,100000,4972498596,63268,1.0,0.7692307692307693,0.00328,1.0,4983.3
20,1.0,0.1,99,100000,3318945133,49028,0.7,0.875,0.00024,1.0,4998.285714285715
25,0.0,0.0,99,100000,88988023778,78052,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
25,0.2,0.0,99,100000,11713485862,62464,1.0,0.5263157894736842,1.0,0.9982032341784788,848.8
25,0.4,0.0,99,100000,8445974495,62380,1.0,0.7692307692307693,1.0,0.9985620706183096,0.0
25,0.6,0.0,99,100000,8979753114,57908,1.0,0.6666666666666666,1.0,0.9989610804763046,2.3
25,0.8,0.0,99,100000,8512923100,67152,1.0,0.8333333333333334,1.0,0.9992405771613574,108.2
25,1.0,0.0,99,100000,7111718600,60060,1.0,1.0,1.0,0.9996601155607093,0.0
25,0.0,0.02,99,100000,83116718002,75412,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
25,0.2,0.02,99,100000,10953478954,70684,1.0,0.43478260869565216,0.96792,0.9984320845023932,159.3
25,0.4,0.02,99,100000,9224112627,70832,1.0,0.5555555555555556,0.85196,0.9988510328979764,792.1
25,0.6,0.02,99,100000,7988990792,65592,1.0,0.9090909090909091,0.67466,0.9991410461465553,1627.2
25,0.8,0.02,99,100000,6664850197,56060,1.0,0.9090909090909091,0.33684,0.9996438746438746,3316.2
25,1.0,0.02,99,100000,6390080904,68708,1.0,0.9090909090909091,0.22024,0.9996368917937546,3899.0
25,0.0,0.04,99,100000,92630925369,79632,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
25,0.2,0.04,99,100000,9912162336,69260,1.0,0.5263157894736842,0.83612,0.9983760806228208,757.4
25,0.4,0.04,99,100000,8186303110,69492,1.0,0.7142857142857143,0.56788,0.9990851513019001,2090.3
25,0.6,0.04,99,100000,7435908600,68528,1.0,0.625,0.32072,0.9993767917237941,3315.8
25,0.8,0.04,99,100000,5871063568,58096,1.0,0.9090909090909091,0.1056,0.999810641923878,4472.2
25,1.0,0.04,99,100000,5443617319,51988,1.0,0.8333333333333334,0.048,1.0,4760.1
25,0.0,0.06,99,100000,87510578944,80240,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
25,0.2,0.06,99,100000,9209216053,53228,1.0,0.625,0.63286,0.9988951322684513,1837.9
25,0.4,0.06,99,100000,7010111263,52060,1.0,0.6666666666666666,0.32298,0.999319306930693,3386.3
25,0.6,0.06,99,100000,6998770851,63244,1.0,0.625,0.1305,0.9992343032159265,4348.6
25,0.8,0.06,99,100000,6739332115,59160,1.0,0.8333333333333334,0.03304,0.999395039322444,4834.9
25,1.0,0.06,99,100000,5408830771,55660,1.0,0.7692307692307693,0.00924,0.9978401727861771,4953.8
25,0.0,0.08,99,100000,83708380694,78868,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
25,0.2,0.08,99,100000,9389044552,70248,1.0,0.5263157894736842,0.43318,0.9981565970782064,2743.0
25,0.4,0.08,99,100000,8206338433,68048,1.0,0.5555555555555556,0.16398,0.9990252223711465,4181.0
25,0.6,0.08,99,100000,6646644709,60716,1.0,0.625,0.05064,0.9996052112120016,4742.2
25,0.8,0.08,99,100000,5693293534,57552,1.0,0.8333333333333334,0.01134,0.9982394366197183,4943.6
25,1.0,0.08,99,100000,4379007254,50648,1.0,0.7142857142857143,0.00194,1.0,4990.0
25,0.0,0.1,99,100000,81963096840,80184,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
25,0.2,0.1,99,100000,8233559833,71344,1.0,0.4,0.27884,0.999426523297491,3610.9
25,0.4,0.1,99,100000,6217138123,52856,1.0,0.5882352941176471,0.0818,1.0,4592.0
25,0.6,0.1,99,100000,5470638210,65460,1.0,0.9090909090909091,0.01808,1.0,4909.7
25,0.8,0.1,99,100000,4538232426,54508,1.0,0.7692307692307693,0.00264,1.0,4986.8
25,1.0,0.1,99,100000,3412846097,50540,0.8,0.8888888888888888,0.00036,1.0,4997.75
30,0.0,0.0,99,100000,83941064948,73900,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
30,0.2,0.0,99,100000,10407612974,65216,1.0,0.5,1.0,0.9983826201553483,3.3
30,0.4,0.0,99,100000,9972223286,63864,1.0,0.5263157894736842,1.0,0.9984623679533519,223.1
30,0.6,0.0,99,100000,8494104515,60472,1.0,0.6666666666666666,1.0,0.9993404353126937,149.5
30,0.8,0.0,99,100000,8261622203,55336,1.0,0.9090909090909091,1.0,0.9994403134244823,0.0
30,1.0,0.0,99,100000,7199636080,57584,0.7,0.875,0.70518,0.9994897525299771,0.0
30,0.0,0.02,99,100000,88087834538,73960,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
30,0.2,0.02,99,100000,8869095352,69076,0.9,0.6,0.8322,0.9984642702884292,377.3333333333333
30,0.4,0.02,99,100000,9720179742,56188,1.0,0.5555555555555556,0.78058,0.9988739026949556,1097.4
30,0.6,0.02,99,100000,11227430248,69132,0.8,0.6666666666666666,0.34608,0.9992492926026448,2855.25
30,0.8,0.02,99,100000,7099205339,56036,0.9,0.75,0.29866,0.9993307903366124,3341.6666666666665
30,1.0,0.02,99,100000,6394814268,51524,1.0,0.8333333333333334,0.21856,0.9994512529723797,3903.5
30,0.0,0.04,99,100000,84009090233,77212,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
30,0.2,0.04,99,100000,10483308099,58700,1.0,0.6666666666666666,0.71786,0.9986366924489455,1279.2
30,0.4,0.04,99,100000,9008241757,56740,1.0,0.625,0.46434,0.9991823033224307,2586.9
30,0.6,0.04,99,100000,6059521838,56856,1.0,1.0,0.20244,0.9988158673771462,3987.8
30,0.8,0.04,99,100000,7179230678,60212,1.0,0.7692307692307693,0.10236,0.9994141769185706,4476.0
30,1.0,0.04,99,100000,4928662663,58452,0.9,1.0,0.04282,0.999066728884741,4762.555555555556
30,0.0,0.06,99,100000,90666822221,74828,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
30,0.2,0.06,99,100000,9203789112,55756,1.0,0.7692307692307693,0.45026,0.9988021295474712,2759.0
30,0.4,0.06,99,100000,13987646448,68476,1.0,0.7142857142857143,0.23804,0.9994961370507222,3811.3
30,0.6,0.06,99,100000,6475757361,54968,1.0,0.9090909090909091,0.08098,0.9997530864197531,4595.2
30,0.8,0.06,99,100000,5491765193,64136,0.9,0.8181818181818182,0.02708,0.9992619926199262,4851.0
30,1.0,0.06,99,100000,5023279804,64224,0.9,0.75,0.00984,1.0,4945.555555555556
30,0.0,0.08,99,100000,87924611133,75300,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
30,0.2,0.08,99,100000,7351800102,61324,0.9,0.6428571428571429,0.27786,0.9986342725704428,3455.3333333333335
30,0.4,0.08,99,100000,6884236604,67744,0.9,0.6,0.1063,0.9994358781496804,4399.777777777777
30,0.6,0.08,99,100000,6018567205,63456,0.9,0.6428571428571429,0.02936,1.0,4838.222222222223
30,0.8,0.08,99,100000,5284250533,58308,0.9,0.8181818181818182,0.00808,1.0,4955.222222222223
30,1.0,0.08,99,100000,4701141959,53796,1.0,0.8333333333333334,0.00198,1.0,4990.1
30,0.0,0.1,99,100000,87206599452,77192,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
30,0.2,0.1,99,100000,7867260473,69324,0.9,0.45,0.16374,0.9989019033674963,4092.5555555555557
30,0.4,0.1,99,100000,6560716292,63088,0.9,0.75,0.04698,0.9970288624787776,4742.777777777777
30,0.6,0.1,99,100000,6066298637,67920,0.9,0.6,0.0097,1.0,4946.111111111111
30,0.8,0.1,99,100000,4808441893,57980,1.0,0.6666666666666666,0.00278,1.0,4985.6
30,1.0,0.1,99,100000,3541100638,53224,0.7,0.7777777777777778,0.00038,1.0,4997.0
35,0.0,0.0,99,100000,81547046852,78344,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
35,0.2,0.0,99,100000,10296122520,59648,1.0,0.5263157894736842,1.0,0.9985221871629988,125.0
35,0.4,0.0,99,100000,8006735133,61472,1.0,1.0,1.0,0.9988413440409125,0.0
35,0.6,0.0,99,100000,7657522415,60332,1.0,0.7692307692307693,1.0,0.9993004896572399,183.7
35,0.8,0.0,99,100000,7298994435,64024,1.0,0.9090909090909091,1.0,0.9994403134244823,1.6
35,1.0,0.0,99,100000,6930773662,64244,1.0,0.8333333333333334,1.0,0.9996601155607093,0.0
35,0.0,0.02,99,100000,88559758755,77660,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
35,0.2,0.02,99,100000,8927813470,55256,1.0,0.5882352941176471,0.8648,0.9990296197033409,677.2
35,0.4,0.02,99,100000,7519235198,61000,1.0,0.8333333333333334,0.72108,0.9991132295072881,1395.0
35,0.6,0.02,99,100000,7101894949,51760,1.0,0.7142857142857143,0.45422,0.9992959915518986,2730.4
35,0.8,0.02,99,100000,6459119605,56168,1.0,0.7142857142857143,0.32134,0.9992536849306549,3392.6
35,1.0,0.02,99,100000,6156580783,52736,1.0,0.9090909090909091,0.22212,0.9996399639963996,3889.7
35,0.0,0.04,99,100000,82348633449,77232,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
35,0.2,0.04,99,100000,8988268203,53432,1.0,0.47619047619047616,0.61042,0.9989853364755171,1681.5
35,0.4,0.04,99,100000,7208541285,59200,1.0,0.5882352941176471,0.38034,0.9991593548048127,3099.6
35,0.6,0.04,99,100000,7597741826,66980,1.0,0.6666666666666666,0.18262,0.9992339680455242,4071.9
35,0.8,0.04,99,100000,5214706838,59796,1.0,0.9090909090909091,0.10056,0.9992050874403816,4497.4
35,1.0,0.04,99,100000,5927989615,63912,1.0,0.8333333333333334,0.04778,0.999581589958159,4760.2
35,0.0,0.06,99,100000,89032984163,78176,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
35,0.2,0.06,99,100000,8575519563,64416,1.0,0.5555555555555556,0.38582,0.9988091539815678,2983.1
35,0.4,0.06,99,100000,5657258040,65004,1.0,0.9090909090909091,0.18132,0.9993386243386243,4093.8
35,0.6,0.06,99,100000,6447592674,55448,1.0,0.7692307692307693,0.07356,0.9991850040749797,4629.7
35,0.8,0.06,99,100000,5538836861,63344,1.0,0.6666666666666666,0.0283,1.0,4858.6
35,1.0,0.06,99,100000,4673951552,54968,1.0,0.9090909090909091,0.01086,1.0,4945.2
35,0.0,0.08,99,100000,82392591306,79392,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
35,0.2,0.08,99,100000,7310431938,53284,1.0,0.625,0.22036,0.9990932172651432,3899.5
35,0.4,0.08,99,100000,6854833630,60820,1.0,0.7142857142857143,0.08128,0.9985257985257985,4583.7
35,0.6,0.08,99,100000,5008414581,53116,1.0,0.9090909090909091,0.02644,0.9977358490566037,4867.9
35,0.8,0.08,99,100000,4909121147,58212,1.0,1.0,0.00802,1.0,4960.0
35,1.0,0.08,99,100000,4439921433,46408,1.0,1.0,0.00202,1.0,4989.9
35,0.0,0.1,99,100000,82266887837,78148,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
35,0.2,0.1,99,100000,6985241196,63716,1.0,0.7142857142857143,0.12188,0.9986889544411668,4391.9
35,0.4,0.1,99,100000,7342082525,49452,1.0,0.5555555555555556,0.03702,0.9989206691851052,4815.4
35,0.6,0.1,99,100000,5645852386,52752,1.0,0.7142857142857143,0.00922,0.9978354978354979,4953.9
35,0.8,0.1,99,100000,4942994585,52500,1.0,0.625,0.00224,1.0,4988.8
35,1.0,0.1,99,100000,3573368698,53676,0.8,0.8888888888888888,0.00064,1.0,4996.0
40,0.0,0.0,99,100000,81121211045,70836,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
40,0.2,0.0,99,100000,9586688514,51156,1.0,0.5882352941176471,1.0,0.9984224924619102,3.8
40,0.4,0.0,99,100000,9871432211,58044,1.0,0.5,1.0,0.9988812529966438,159.4
40,0.6,0.0,99,100000,7977825152,51844,1.0,0.7142857142857143,1.0,0.9993803841618196,0.0
40,0.8,0.0,99,100000,7080192186,63088,1.0,0.9090909090909091,1.0,0.9993604093380236,0.0
40,1.0,0.0,99,100000,8369374905,59548,1.0,1.0,1.0,0.9996601155607093,87.6
40,0.0,0.02,99,100000,89553649434,70680,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
40,0.2,0.02,99,100000,8591473932,60016,1.0,0.6666666666666666,0.80972,0.9987665285178606,952.9
40,0.4,0.02,99,100000,8054538935,61656,1.0,0.5555555555555556,0.58558,0.9990445968539939,2025.6
40,0.6,0.02,99,100000,6182276350,53112,1.0,0.7692307692307693,0.43148,0.9993514915693904,2843.0
40,0.8,0.02,99,100000,5342309844,53480,1.0,0.8333333333333334,0.31076,0.9996783117802226,3446.3
40,1.0,0.02,99,100000,5454510527,62564,1.0,0.9090909090909091,0.21996,0.9995455784785967,3900.4
40,0.0,0.04,99,100000,79594057243,73244,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
40,0.2,0.04,99,100000,8027295515,56724,1.0,0.5263157894736842,0.5192,0.9988841432913925,2337.8
40,0.4,0.04,99,100000,6394769450,54936,1.0,1.0,0.2959,0.9991220961642355,3520.8
40,0.6,0.04,99,100000,6612161033,51436,1.0,0.7142857142857143,0.17262,0.9988427265362805,4119.2
40,0.8,0.04,99,100000,6017878289,53612,1.0,0.7692307692307693,0.0939,0.9995741962955078,4530.7
40,1.0,0.04,99,100000,5120743877,64288,1.0,0.7692307692307693,0.04936,0.9995949777237748,4753.2
40,0.0,0.06,99,100000,89143187620,70756,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
40,0.2,0.06,99,100000,7198256987,57428,1.0,0.6666666666666666,0.30068,0.998936877076412,3497.8
40,0.4,0.06,99,100000,6301332954,58004,1.0,0.7692307692307693,0.13792,0.9991306867574616,4311.4
40,0.6,0.06,99,100000,5605753971,58452,1.0,0.7692307692307693,0.0629,0.9980958425896541,4685.8
40,0.8,0.06,99,100000,4733133531,49468,1.0,1.0,0.02624,0.9992383853769993,4868.8
40,1.0,0.06,99,100000,4730775937,59032,1.0,0.9090909090909091,0.01042,1.0,4948.1
40,0.0,0.08,99,100000,80824786306,71148,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
40,0.2,0.08,99,100000,7334790931,62108,1.0,0.5882352941176471,0.1594,0.9989972424166458,4204.5
40,0.4,0.08,99,100000,6634776082,63048,1.0,0.6666666666666666,0.06166,0.9990278677900194,4692.6
40,0.6,0.08,99,100000,5242160009,63428,1.0,0.7692307692307693,0.02148,1.0,4892.7
40,0.8,0.08,99,100000,4926219287,52844,1.0,0.8333333333333334,0.00746,1.0,4962.9
40,1.0,0.08,99,100000,4640856904,49516,1.0,0.7692307692307693,0.00232,1.0,4988.3
40,0.0,0.1,99,100000,85753288505,69872,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
40,0.2,0.1,99,100000,6651558090,50144,1.0,0.7142857142857143,0.08024,0.999003984063745,4600.3
40,0.4,0.1,99,100000,6017533608,50180,1.0,0.7692307692307693,0.02596,1.0,4870.3
40,0.6,0.1,99,100000,5553180771,56952,1.0,0.6666666666666666,0.00704,1.0,4964.8
40,0.8,0.1,99,100000,4482062954,57488,1.0,0.7692307692307693,0.0021,1.0,4989.5
40,1.0,0.1,99,100000,3026894826,45628,0.8,0.8888888888888888,0.00046,1.0,4997.125
45,0.0,0.0,99,100000,80681346138,77648,1.0,0.10101010101010101,1.0,0.500010000200004,94998.0
